Gene	HE6W_1_LA.1	HE6W_1_LA.2	HE6W_1_LA.3	HE6W_1_LA.4	HE6W_1_LA.5	HE6W_1_LA.6	HE6W_1_LA.7	HE6W_1_LA.8	HE6W_1_LA.9	HE6W_1_LA.10	HE6W_1_LA.11	HE6W_1_LA.12	HE6W_1_LA.13	HE6W_1_LA.14	HE6W_1_LA.15	HE6W_1_LA.16	HE6W_1_LA.17	HE6W_1_LA.18	HE6W_1_LA.19	HE6W_1_LA.20	HE6W_1_LA.21	HE6W_1_LA.22	HE6W_1_LA.23	HE6W_1_LA.24	HE6W_1_LA.25	HE6W_1_LA.26	HE6W_1_LA.27	HE6W_1_LA.28	HE6W_1_LA.29	HE6W_1_LA.30	HE6W_1_LA.31	HE6W_1_LA.32	HE6W_1_LA.33	HE6W_1_LA.34	HE6W_1_LA.35	HE6W_1_LA.36	HE6W_1_LA.37	HE6W_1_LA.38	HE6W_1_LA.39	HE6W_1_LA.40	HE6W_1_LA.41	HE6W_1_LA.42	HE6W_1_LA.43	HE6W_1_LA.44	HE6W_1_LA.45	HE6W_1_LA.46	HE6W_1_LA.47	HE6W_1_LA.48
HAVCR1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAVCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.27	0	0	0	0	0	0	0
HAX1	12.5	143.86	8.65	362.1	0	0	0	0	0	0	245.77	97.05	145.51	17.22	4.89	111.74	0	0	0	171.91	260.91	23.99	0	509.88	163.22	65.04	196.14	12.16	465.3	9.48	134.37	197.92	215.27	449.76	0	0	0	332.87	0	4.61	214.95	0	0	90.9	0	259.41	145.93	312.16
HBA1	800.26	847.2	89520.88	56864.84	653.49	1740.88	1002.77	88041.06	28924.57	502.26	551.33	45698.23	800.32	817.84	47530.08	93348.43	1650.94	1183.05	703.01	1327.53	575.8	1463.5	3592.07	1626.75	39598.12	789.73	1265.08	1252.68	941.17	653.88	895.8	786.35	531.58	674.64	3010.84	967.46	1551.38	91595.01	1556.19	1755.38	520.85	2101.75	52261.76	34974.43	469.46	562.06	864.37	86274.64
HBA2	2513.32	2104.69	128734.4	97674.92	1433.67	3749.58	2701	114750.9	82526.94	1343.47	1428.13	80863.87	1930.84	1876.74	74347.06	154224.9	3557.39	2602.7	1418.56	2989.32	1367.52	3718.72	7027.96	3933.33	61293.82	1751.34	3030.3	3174.26	2516.84	1402.52	2015.54	1872.26	1225.72	1709.09	15656.36	2045.93	3102.76	142659	3594.06	4413.79	1413.74	4577.78	77538.77	62958.1	1525.75	1253.84	1979.44	126274.2
HBB	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61	171.18	0	0	0	0	0	0	0	0	12.14	3.02	0	0	12.16	0	0	0	5.35	0	0	0	0	0	443.83	37.05	4.61	0	0	0	1185.78	0	0	0	0
HBBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HBD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.63	0	0	0	0
HBE1	3025.98	2594.9	191147.4	114989.4	1720.4	6561.77	2620.13	194210.1	176399.8	1608.47	1873.18	102760.9	2266.63	2453.53	108299.9	117112	4205.97	3297.74	2146.68	3247.19	1439.5	4054.61	9214.43	7368.92	89264.29	2048.65	3437.29	3624.25	2580.29	1914.26	2037.94	2449.98	1498.1	2338.76	18466.48	3267.14	3557.96	157194.4	6743.49	5445.83	1876.72	6621.94	115264.5	107968.3	1666.59	1945.61	2129.12	163023
HBEGF	0	0	0	0	340.08	0	0	0	0	0	0	0	0	490.71	0	0	0	280.97	0	0	0	0	0	0	0	0	0	12.16	10.57	0	0	112.34	4.39	0	0	0	260.11	0	0	0	0	0	5.75	0	0	0	0	0
HBG1	425.14	394.3	21850.6	14417.66	386.76	602.61	420.51	21479.01	32600.89	308.14	272.34	25834.66	402.96	361.57	33424.63	16336.53	746.86	547.16	351.5	506.18	323.89	815.72	1249.41	898.35	26915.6	353.05	534.47	559.45	465.3	312.73	335.92	470.74	267.99	224.88	5218.79	380.64	548.09	20360.61	1037.46	898.42	363.77	1151.64	20314.76	17402.51	328.62	389.12	415.35	21861.98
HBG2	1850.6	1673.1	91189.72	63071.52	1166.94	3080.01	1779.1	115421.1	81238.12	979.87	910.02	91109.92	1376.77	1351.6	81345.98	87113.28	2456.76	1700.63	1280.47	1805.05	809.72	2663.08	6247.07	4394.64	75460.41	1328.6	1956.46	2249.95	1681.42	1165.61	1500.46	1476.41	839.11	1304.31	11641.91	2014.21	1839.36	98553.6	3112.38	3225.11	1033.43	4376.24	84191.52	73262.43	1150.18	1145.75	1171.2	94606.09
HBM	0	21.31	821.45	6420.88	0	0	16.17	751.93	2155.08	9.24	0	3572.48	16.79	17.22	723.86	1087.61	0	59.15	0	19.1	0	47.98	0	24.28	1323.87	23.23	14.71	0	21.15	0	0	5.35	13.18	0	0	0	0	491.38	37.05	23.04	0	143.96	7101.25	1016.39	0	0	11.23	5651.18
HBP1	0	0	172.94	0	0	0	0	0	464.82	0	0	4.62	0	8.61	0	0	0	0	0	0	0	0	0	0	0	27.87	0	0	0	0	0	0	215.27	0	0	0	157.93	0	0	0	0	0	0	0	0	0	0	0
HBQ1	0	0	397.76	1835.99	0	0	0	1847.13	2852.31	0	6.64	517.62	0	0	415.73	856.68	0	0	0	28.65	0	0	0	0	329.46	9.29	9.81	0	10.57	0	0	16.05	17.57	0	200.72	0	9.29	1347.34	111.16	4.61	0	0	258.75	586.69	0	0	7.48	1980.6
HBS1L	12.5	0	0	0	20	0	0	0	0	0	0	0	0	0	39.13	0	0	0	0	0	0	0	0	0	0	4.65	0	24.32	0	0	0	0	65.9	0	0	0	0	269.47	0	0	0	0	28.75	0	0	172.94	7.48	0
HBZ	3576.16	2392.42	70618.86	51831.15	1653.72	6963.51	2555.44	126454.8	94231.99	1398.94	1441.42	119167.6	2317	2178.05	120018.6	78576.27	3636.01	2957.62	2774.36	3046.63	1241.57	3910.65	10151.49	7842.38	95814.1	2085.81	2486.03	3162.09	2389.94	1629.96	1903.57	2268.11	1317.97	1889	19269.37	2680.33	2015.87	73588.27	6669.38	4929.81	1554.28	4289.87	58437.26	114198.8	1619.64	1534.87	1773.64	92926.88
HCAR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCAR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCAR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCCAT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCCS	0	26.64	0	0	0	0	0	0	0	0	0	0	0	0	141.84	0	0	0	0	0	0	0	0	0	0	139.36	0	0	0	0	0	128.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.76
HCFC1	0	0	0	0	0	0	0	0	0	0	53.14	0	0	0	4.89	0	0	0	0	238.76	0	527.82	0	0	0	0	0	0	0	511.73	0	0	0	44.98	0	0	0	0	0	0	0	0	5.75	82.63	0	108.09	0	0
HCFC1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCFC1R1	0	5.33	8.65	224.4	146.7	0	258.78	0	0	77.03	33.21	4.62	83.95	0	9.78	238.38	39.31	0	12.55	0	0	23.99	0	364.2	6.05	88.26	19.61	97.3	105.75	331.68	0	0	250.42	0	0	0	185.79	7.93	0	0	0	0	0	0	23.47	0	0	0
HCFC2	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0	0	0	28.43	0	0	0	0	0	15.86	0	0	0	41.47	0	0	0	0	0	0	0	0
HCG11	0	85.25	0	0	0	0	0	0	0	6.16	0	0	0	0	0	7.45	0	0	0	57.3	0	0	0	0	0	0	63.74	0	0	0	0	0	0	0	0	0	0	0	0	0	338.97	0	0	0	0	21.62	0	0
HCG14	0	0	0	5.1	0	0	0	0	0	0	0	0	151.11	0	0	0	0	0	0	0	0	1343.54	0	0	0	0	0	12.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG18	0	42.63	0	0	0	0	0	0	0	15.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	4.9	0	0	37.91	0	0	0	0	0	15.86	0	0	296.42	55.29	0	0	0	16.53	0	0	3.74	0
HCG2040054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.86	0	0	0	0	0	0	0	0	0	0	0	0
HCG23	0	0	0	0	0	0	0	0	0	80.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG27	0	0	0	0	6.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG8	0	0	0	0	6.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCG9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCK	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	589.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13	0	0	0	0
HCLS1	0	0	0	0	0	0	0	0	0	0	0	0	0	25.83	0	0	0	0	0	0	0	0	0	0	0	4.65	0	12.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.47	0	0	0
HCP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCRTR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCRTR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCST	0	0	8.65	0	0	0	0	0	0	3.08	0	0	139.92	1351.6	4.89	0	294.81	650.68	0	0	0	0	0	0	0	0	63.74	0	0	0	0	5.35	57.11	0	0	0	0	0	148.21	0	0	0	0	4.13	0	21.62	56.13	0
HDAC1	0	0	0	0	0	0	0	16.35	0	129.42	19.93	4.62	0	60.26	0	0	0	0	0	0	0	47.98	624.71	0	3.02	83.62	0	0	0	0	0	0	0	0	0	15.86	9.29	39.63	444.63	73.72	281.09	0	0	16.53	0	0	89.8	0
HDAC10	0	26.64	0	0	20	0	0	0	0	0	0	4.62	0	0	0	0	0	29.58	0	19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.43	0	0	0	0	0	0	0	0
HDAC11	0	0	8.65	0	0	0	307.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.99	0	0	0	0	0	12.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.47	21.62	7.48	0
HDAC11-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDAC2	200.07	143.86	8.65	5.1	326.74	0	0	16.35	21.13	181.8	504.83	13.86	61.56	0	24.45	0	0	280.97	0	391.57	287.9	23.99	312.35	0	69.52	97.55	436.4	24.32	222.07	0	268.74	267.47	492.04	0	0	0	65.03	126.81	111.16	96.75	206.69	0	149.5	132.21	0	21.62	224.51	0
HDAC3	112.54	0	0	0	13.34	0	0	0	0	58.55	0	60.08	0	0	0	0	0	0	0	0	0	0	0	0	39.29	88.26	0	182.43	10.57	0	0	0	0	0	0	79.3	0	0	0	0	0	0	0	57.84	46.95	0	0	0
HDAC4	0	0	0	0	66.68	0	0	0	0	224.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29	0	0	0	0	0	5.75	0	0	0	0	0
HDAC5	0	0	0	0	0	0	0	65.39	0	0	6.64	0	0	8.61	4.89	0	0	0	0	9.55	26.99	239.92	0	327.78	0	4.65	24.52	0	116.32	0	201.55	0	21.97	0	0	0	18.58	0	74.1	4.61	0	0	0	8.26	0	0	3.74	0
HDAC6	0	0	8.65	0	0	0	0	0	0	0	0	0	44.77	0	34.24	0	0	207.03	0	19.1	0	0	312.35	0	0	97.55	0	0	0	0	0	5.35	101.04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74	0
HDAC7	0	0	0	0	0	0	0	0	0	6.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02	0	73.55	0	0	0	268.74	0	0	0	0	0	0	0	0	82.93	0	0	0	0	0	0	0	0
HDAC8	0	111.89	8.65	5.1	0	66.96	0	0	0	0	0	0	195.88	0	4.89	0	0	0	0	0	0	0	0	0	3.02	55.75	4.9	0	0	0	0	0	8.79	0	0	206.18	0	7.93	0	78.32	0	0	92	24.79	0	0	56.13	0
HDAC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.76
HDC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDDC2	387.63	0	8.65	10.2	20	736.52	0	0	0	67.79	6.64	0	55.97	8.61	97.82	0	39.31	443.64	0	9.55	9	0	0	619.13	6.05	4.65	112.78	24.32	222.07	0	0	358.4	0	44.98	0	15.86	0	0	37.05	308.69	429.91	0	103.5	0	0	0	198.32	0
HDDC3	0	0	0	71.4	0	0	0	0	0	0	0	0	0	0	195.64	0	0	0	276.18	9.55	0	0	0	0	54.41	0	0	0	0	0	22.39	0	127.4	0	0	0	0	0	111.16	0	0	0	0	78.5	23.47	0	0	0
HDGF	0	0	0	142.8	93.36	0	0	0	0	200.29	159.42	0	0	137.74	97.82	0	0	0	12.55	28.65	89.97	0	156.18	0	0	88.26	58.84	0	0	0	0	64.19	276.77	134.93	401.45	15.86	0	0	0	9.21	16.53	0	109.25	49.58	0	43.24	175.87	0
HDGFL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDGFRP2	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.94	0	0	0	0	197.92	0	44.98	0	0	0	0	0	0	0	604.61	0	0	0	0	0	0
HDGFRP3	0	0	0	0	73.35	0	0	0	21.13	98.6	0	0	0	0	9.78	0	0	0	0	248.31	0	0	0	0	3.02	4.65	19.61	0	0	0	0	181.88	0	0	0	0	0	7.93	0	0	0	0	5.75	4.13	0	0	44.9	0
HDHD1	250.08	15.98	0	0	0	468.7	0	0	21.13	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.95	21.4	92.26	0	0	0	0	0	0	331.73	231.49	0	0	16.53	0	237.8	48.64	0
HDHD2	12.5	0	0	0	60.01	0	0	16.35	0	0	0	36.97	0	0	4.89	0	0	207.03	12.55	0	80.97	0	156.18	0	57.43	41.81	0	0	296.1	0	223.95	0	4.39	0	0	0	0	7.93	0	0	0	0	40.25	0	23.47	0	63.61	0
HDHD3	0	0	0	35.7	0	0	0	0	0	0	0	46.22	0	0	0	0	0	0	0	0	0	167.94	0	0	0	0	0	0	0	0	0	0	79.08	44.98	0	0	0	0	0	0	0	0	126.5	0	0	0	0	0
HDLBP	0	367.65	8.65	10.2	133.36	0	226.43	277.89	0	61.63	86.35	23.11	610.03	507.92	19.56	52.15	39.31	266.19	0	248.31	314.89	0	0	194.24	111.83	432.03	107.87	170.27	0	568.59	0	0	667.77	89.95	0	0	213.66	15.85	592.83	73.72	272.83	0	333.5	45.45	23.47	518.83	0	0
HDX	0	5.33	0	0	0	0	0	0	0	150.99	0	0	50.37	0	0	0	0	0	0	0	17.99	0	0	0	0	0	0	194.59	0	0	0	0	8.79	0	0	0	0	0	0	4.61	0	0	0	8.26	0	0	0	0
HEATR1	0	0	0	0	66.68	0	0	0	0	0	0	0	0	223.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEATR3	0	0	0	0	0	0	16.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEATR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEATR5A	0	0	0	0	66.68	0	501.38	0	0	147.91	0	305.02	0	8.61	4.89	0	0	0	0	66.85	0	23.99	0	0	3.02	0	0	0	0	511.73	0	53.49	0	0	200.72	0	0	0	0	0	0	0	0	0	0	0	3.74	0
HEATR5B	0	149.19	0	0	0	0	0	0	0	0	0	0	27.98	0	0	0	0	0	0	57.3	0	0	0	0	0	4.65	39.23	0	0	0	671.85	0	0	0	0	0	0	0	407.57	0	0	0	0	16.53	0	0	0	0
HEATR6	0	0	0	0	0	0	0	0	0	40.06	13.28	0	0	0	0	0	0	0	0	0	0	0	156.18	0	78.59	0	0	0	0	0	0	32.1	0	0	0	0	0	0	0	0	0	0	0	8.26	0	0	14.97	0
HEATR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEBP1	0	0	0	5.1	73.35	401.74	0	0	0	40.06	0	4.62	0	0	4.89	7.45	0	0	0	0	215.92	0	0	0	0	111.49	0	158.1	169.2	303.25	0	112.34	0	0	0	0	0	427.98	0	0	0	921.31	0	45.45	23.47	0	44.9	269.1
HEBP2	0	0	8.65	805.8	0	0	0	0	0	0	0	323.51	341.39	0	141.84	74.49	0	517.58	0	0	179.94	0	0	0	0	0	127.49	24.32	0	0	0	181.88	0	44.98	0	0	0	285.32	0	4.61	0	0	0	0	1032.82	0	0	0
HECA	12.5	0	17.29	5.1	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	276.97	0	0	0	12.14	3.02	4.65	0	12.16	21.15	0	0	0	13.18	89.95	0	0	9.29	174.36	0	32.25	256.29	0	34.5	4.13	0	0	0	0
HECTD1	0	0	8.65	0	46.68	0	16.17	0	0	3.08	66.42	13.86	55.97	0	0	0	0	0	401.72	95.51	0	23.99	156.18	0	39.29	120.78	161.81	0	0	0	0	155.13	316.31	0	200.72	0	0	0	0	0	8.27	28.79	299	16.53	0	0	190.83	10.76
HECTD2	0	5.33	8.65	0	66.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.71	0	0	156.18	0	0	0	0	0	0	246.39	0	213.97	0	134.93	0	0	0	0	185.26	0	0	0	5.75	0	0	0	0	0
HECTD2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HECTD3	0	0	0	0	6.67	0	0	0	0	0	0	27.73	0	0	0	59.6	0	0	0	0	0	0	0	0	0	0	0	12.16	0	28.43	22.39	0	0	0	0	15.86	0	0	0	0	0	0	5.75	0	0	0	3.74	0
HECTD4	0	0	0	0	6.67	0	32.35	0	21.13	3.08	0	0	0	0	0	14.9	0	0	426.82	0	0	0	0	0	0	0	0	0	10.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HECW1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HECW2	0	5.33	8.65	0	0	0	0	0	0	0	239.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEG1	0	0	0	0	13.34	0	0	0	0	0	0	9.24	0	0	0	0	0	0	0	0	0	23.99	0	0	6.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.56	0	5.75	0	0	0	0	0
HEIH	0	5.33	0	0	0	0	0	0	0	0	6.64	4.62	0	0	0	0	0	0	0	95.51	0	0	0	0	0	139.36	88.26	0	0	0	44.79	69.54	0	0	0	0	0	0	0	0	107.48	0	0	4.13	46.95	0	0	0
HELB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.3	0	0	111.16	0	0	0	0	0	0	0	0	0
HELLS	0	0	0	5.1	193.38	0	1035.11	0	0	157.15	0	166.38	0	0	0	0	0	0	0	0	0	23.99	0	0	93.7	13.94	348.14	0	623.92	0	0	187.23	4.39	0	0	0	0	0	0	221.15	0	0	0	4.13	0	0	67.35	0
HELQ	0	0	0	0	0	0	0	0	0	114.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.95	0	0	0	0	0	0	0	0	0	0	0	0	14.97	0
HELT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELZ	0	0	0	0	0	0	0	0	0	243.43	126.21	23.11	0	0	0	0	0	0	0	0	0	23.99	156.18	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29	0	185.26	0	0	0	0	0	0	0	153.42	0
HELZ2	0	0	0	0	0	0	0	0	0	0	0	0	5.6	77.48	0	7.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEMGN	12.5	5.33	0	433.5	6.67	66.96	0	245.19	4035.5	3.08	6.64	1095.32	16.79	0	259.22	774.74	0	0	0	0	0	0	0	0	1568.69	0	4.9	0	10.57	9.48	0	10.7	4.39	44.98	0	31.72	0	0	0	0	0	0	310.5	1805.53	70.42	0	33.68	10.76
HEMK1	0	0	0	0	0	0	0	0	0	0	0	0	50.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668.86	0	0	0	0	0	120.75	0	0	0	0	0
HENMT1	0	133.21	0	0	73.35	0	0	0	0	3.08	0	0	0	0	0	0	0	0	351.5	0	125.96	0	0	0	15.11	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.76
HEPACAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEPACAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEPH	0	117.22	0	0	0	0	0	0	0	3.08	0	0	0	0	0	0	0	0	0	152.81	170.94	0	0	0	0	0	44.13	0	0	132.67	0	0	0	0	0	0	0	0	0	0	115.74	0	0	0	0	0	239.48	0
HEPHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HERC1	0	5.33	8.65	66.3	53.35	0	16.17	0	0	3.08	0	0	16.79	17.22	4.89	0	19.65	0	0	19.1	71.97	0	0	0	184.37	139.36	14.71	12.16	0	0	0	5.35	26.36	44.98	200.72	0	65.03	0	0	55.29	66.14	0	0	157	0	0	0	0
